Month,Outlet ID,Outlet Name,KA Manager,Segment,Closed Month Volume Actual,Closed Month Volume Target,Closed Month Volume Achievement,Closed Month Visit Completion,Closed Month JP Adherence,Closed Month Fridge Productivity,Closed Month Execution Actual,Closed Month Execution Target,Closed Month Execution Achievement
May 2026,1025203,Jupiter International Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1025235,Intercontinental Hotel,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1025299,Elilly International Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1025334,Top one house,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1025492,Efoy Pizza,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1048012,Top Ten Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1048859,Holiday hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1049412,Ras Amba Hotel,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1050773,Meklit liyu kurt,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1055371,Bellevue Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1057633,Mera bar & restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1066138,Kebede  leyu kurt,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1066344,meskot,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1127393,Kana bar,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1131448,Semur Butchery,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1212855,Mesi Gebeta,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1217404,Semen Hotel,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1237297,Berlottue Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1237298,Aselefech Mergiya Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1562274,Bele Kurt And Kutifo,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1569222,Karavan Coffee,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1580041,Green Bush Garden,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1652074,la Mandolin French Restaurant,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1652835,Wegert liyu kurt,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1685640,Noble House,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1716706,Sole Kurt And Kitfo,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1743376,Adu Tg Furnished Apartment,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1775066,2RN Selemon Hotel&Spa,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2026360,fikre kunspagna,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2092084,Akukulu Supermarket,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2273600,Alem Sefa Butchery,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2365391,Harer bar and restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2568496,Henom lounge,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2888215,Dames leyu kurt,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2922321,Summit Valley Lounge,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2928190,Debebe Bar and Restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2935114,Serke addis liyukurt,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2882207,Seye Fenkenk Butcher,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2876726,Andinet kurti & kitfo no2,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2789123,Thrice Brother's Bar,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2675040,Sitota Kurti And Kitfo,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2030063,Ermiyas bar,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2008591,Wendmamachoch Butchery,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1659603,Birrader bar,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1633255,ze bridge bar,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1613091,Haletaw Ha Kurt ena Kitfo,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1593192,Bekiber special kurt ena lounge,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1576119,Haile Grand Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1570898,Fikir Shiromeda Bar &Restaurant,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1569322,Sheger Gebeta,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1233135,Lemore Bar And Restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1225868,Zequals kitfo bet,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1214760,Melala Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1200753,Nakerose kitfo,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1090447,Agape liyukurt,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1026682,Hilton Addis Ababa Hotel,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1002113,gaber bar and restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1000089,Messob Habesha Bucher,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1580270,Nor Addis Kurt,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,8078175,Nor shger leyu kurtina,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2417439,kebkab Kurt ena kitfo,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2716057,hailu butchery,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2957911,hailu liyu Kurt ena kitfo,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1018616,foyate bar and restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1001564,chibo lounge,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1025985,Top bar and restaurant,London,Unspecified,0.0,0.0,,,,,,,
May 2026,1216716,5kilo bar&restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1001326,Addis view Hotel,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1163714,Noah bar&restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1894823,olive&bread Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2674458,harer bar&restaurant,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,2960501,the grand place Hotel,London,Unspecified,0.0,0.0,,,,,,,
May 2026,296038,Table 5,London,Unspecified,0.0,0.0,,,,,,,
May 2026,2739931,Habesha kurt and kitfo,London,Unspecified,0.0,0.0,,,,0.0,,,
May 2026,1001998,fike kurt and kitfo,London,Unspecified,0.0,0.0,,,,0.0,,,
Jun 2026,178430,Faceoff,Netsanet,Unspecified,0.0,33.0,0.0,0.0,,,,,
Jun 2026,257457,Kategna Bar and Restaurant,Netsanet,Unspecified,0.0,0.0,,,,,,,
Jun 2026,1000359,Kaleb Hotel,Netsanet,Unspecified,28.0,33.0,0.8484848484848485,1.25,0.8,,,,
Jun 2026,1000401,Beer Garden Inn.,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,0.75,,,,
Jun 2026,1000403,Bonanza Addis Hotel,Netsanet,Unspecified,48.0,212.85,0.2255109231853418,0.5,1.0,,,,
Jun 2026,1000506,Saro-maria Hotel,Netsanet,Unspecified,10.0,33.0,0.30303030303030304,0.75,1.0,,,,
Jun 2026,1000507,Friendship Hotel,Netsanet,Unspecified,12.0,33.916666666666664,0.35380835380835385,1.0,1.0,,,,
Jun 2026,1000762,Relianece hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.5,0.3333333333333333,,,,
Jun 2026,1000770,Ramada Hotel,Netsanet,Unspecified,16.0,63.98333333333334,0.250065121125293,0.6666666666666666,0.5,,,,
Jun 2026,1000772,Yober Hotel,Netsanet,Unspecified,24.0,33.0,0.7272727272727273,0.75,1.0,,,,
Jun 2026,1000814,2000 Habesha Cultural House,Netsanet,Unspecified,23.0,33.18333333333334,0.6931190356604721,1.0,1.0,0.7666666666666667,,,
Jun 2026,1001071,Antica Bar and Restaurant,Netsanet,Unspecified,5.0,33.0,0.15151515151515152,1.0,1.0,,,,
Jun 2026,1001090,Bole Wings Bar and Restaurant,Netsanet,Unspecified,11.0,33.0,0.3333333333333333,1.0,1.0,0.36666666666666664,,,
Jun 2026,1001703,Ethiopia Hotel No. 2,Netsanet,Unspecified,20.0,33.0,0.6060606060606061,1.0,1.0,,,,
Jun 2026,1001746,Right Bar and Res,Netsanet,Unspecified,32.0,157.3,0.20343293070565796,0.5,1.0,1.0666666666666667,,,
Jun 2026,1001794,Washington Hotel,Netsanet,Unspecified,16.0,33.0,0.48484848484848486,0.6666666666666666,1.0,0.5333333333333333,,,
Jun 2026,1001845,Desalegn Hotel,Netsanet,Unspecified,30.0,33.0,0.9090909090909091,1.0,1.0,1.0,,,
Jun 2026,1003197,Nega Bonger Hotel,Netsanet,Unspecified,26.0,33.0,0.7878787878787878,0.5,1.0,,,,
Jun 2026,1004020,Kategna Bar and Restaurant,Netsanet,Unspecified,23.0,38.13333333333334,0.603146853146853,1.0,0.5,,,,
Jun 2026,1004044,Desalech Kitfo bet,Netsanet,Unspecified,16.0,33.0,0.48484848484848486,1.0,0.5,0.5333333333333333,,,
Jun 2026,1004409,Megersa Batu,Netsanet,Unspecified,32.0,94.78333333333333,0.33761209776683665,0.5,1.0,1.0666666666666667,,,
Jun 2026,1005178,Teshomeche Cultural Restaurant,Netsanet,Unspecified,2.0,33.0,0.06060606060606061,1.0,1.0,,,,
Jun 2026,1008584,Marriott Hotel,Netsanet,Unspecified,0.0,33.0,0.0,0.0,,0.0,,,
Jun 2026,1008894,Kenenisa Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,,,,
Jun 2026,1009121,Foyat Hotel,Netsanet,Unspecified,33.0,92.95,0.35502958579881655,1.0,1.0,1.1,,,
Jun 2026,1009628,greek club,Netsanet,Unspecified,19.0,33.0,0.5757575757575758,1.0,1.0,,,,
Jun 2026,1009656,the lions den hotel,Netsanet,Unspecified,10.0,33.0,0.30303030303030304,1.0,1.0,,,,
Jun 2026,1011735,Sabon Hotel,Netsanet,Unspecified,5.0,0.0,,,,,,,
Jun 2026,1011906,Momona Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.5,0.3333333333333333,,,,
Jun 2026,1011907,Friendship Supermarket,Netsanet,Unspecified,8.0,33.36666666666667,0.23976023976023975,1.0,0.5,,,,
Jun 2026,1014298,Double Black Bar and Restaurant,Netsanet,Unspecified,14.0,33.0,0.42424242424242425,1.0,1.0,0.4666666666666667,,,
Jun 2026,1016573,Tya,Netsanet,Unspecified,10.0,33.0,0.30303030303030304,0.6666666666666666,1.0,,,,
Jun 2026,1016684,Dreamliner Hotel,Netsanet,Unspecified,12.0,0.0,,2.0,0.5,,,,
Jun 2026,1016879,Abem butchery,Netsanet,Unspecified,36.0,33.0,1.0909090909090908,1.0,1.0,1.2,,,
Jun 2026,1016883,Gize bar,Netsanet,Unspecified,27.0,33.0,0.8181818181818182,1.0,1.0,0.9,,,
Jun 2026,1016884,Andinet butchery,Netsanet,Unspecified,22.0,33.0,0.6666666666666666,1.0,1.0,0.7333333333333333,,,
Jun 2026,1020216,Cleste Hotel,Netsanet,Unspecified,3.0,33.0,0.09090909090909091,1.0,1.0,,,,
Jun 2026,1020888,meskel flower hotel,Netsanet,Unspecified,7.0,33.0,0.21212121212121213,1.0,1.0,,,,
Jun 2026,1023050,Rodeo Addis,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,0.2,,,
Jun 2026,1024272,Azzeman Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,0.2,,,
Jun 2026,1024273,Magnolia Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,0.6666666666666666,1.0,,,,
Jun 2026,1024356,Velvet Bar and Restaurant,Netsanet,Unspecified,3.0,33.0,0.09090909090909091,1.0,1.0,,,,
Jun 2026,1024681,Sakura Japanese Restaurant,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,,,,
Jun 2026,1024795,men yitebes,Netsanet,Unspecified,11.0,33.0,0.3333333333333333,1.5,0.6666666666666666,,,,
Jun 2026,1024822,China Town Bar and Restaurant,Netsanet,Unspecified,79.0,97.9,0.8069458631256383,1.0,1.0,,,,
Jun 2026,1025537,Tulip olympia hotel,Netsanet,Unspecified,22.0,33.0,0.6666666666666666,1.0,1.0,,,,
Jun 2026,1025643,Lalibela Hotel,Netsanet,Unspecified,31.0,35.016666666666666,0.8852927177534508,1.0,1.0,,,,
Jun 2026,1046406,Venetian Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,0.75,1.0,0.2,,,
Jun 2026,1046424,Sun City  Supermarket,Netsanet,Unspecified,51.0,33.0,1.5454545454545454,1.0,1.0,1.7,,,
Jun 2026,1048146,Shi jia zhuang restaurant,Netsanet,Unspecified,44.0,39.41666666666667,1.1162790697674416,1.0,1.0,,,,
Jun 2026,1048516,Samra hotel,Netsanet,Unspecified,29.0,35.56666666666666,0.8153701968134959,1.0,1.0,,,,
Jun 2026,1049393,havana,Netsanet,Unspecified,30.0,96.61666666666666,0.3105054338450923,0.5,1.0,,,,
Jun 2026,1049670,Empire Addis  Hotel,Netsanet,Unspecified,4.0,33.0,0.12121212121212122,1.0,0.5,,,,
Jun 2026,1055871,Natani,Netsanet,Unspecified,14.0,33.0,0.42424242424242425,1.0,1.0,,,,
Jun 2026,1055872,Saphire Addis Hotel,Netsanet,Unspecified,11.0,39.6,0.2777777777777778,0.6666666666666666,1.0,0.36666666666666664,,,
Jun 2026,1057632,Hanom Hotel,Netsanet,Unspecified,9.0,33.0,0.2727272727272727,1.0,1.0,0.3,,,
Jun 2026,1065627,Medal Hotel,Netsanet,Unspecified,10.0,33.0,0.30303030303030304,1.0,1.0,,,,
Jun 2026,1066345,Panda Restaurant,Netsanet,Unspecified,11.0,33.0,0.3333333333333333,0.75,1.0,0.36666666666666664,,,
Jun 2026,1066889,Diamond Hotel,Netsanet,Unspecified,5.0,33.0,0.15151515151515152,1.0,1.0,,,,
Jun 2026,1070790,The Bonroyal Hotel,Netsanet,Unspecified,0.0,33.0,0.0,0.0,,,,,
Jun 2026,1090267,ASB Hotel Properties Plc,Netsanet,Unspecified,148.0,181.86666666666665,0.8137829912023461,1.0,1.0,,,,
Jun 2026,1125087,Etiopian Skylight Hotel,Netsanet,Unspecified,155.0,124.66666666666666,1.2433155080213905,0.6666666666666666,1.0,5.166666666666667,,,
Jun 2026,1126157,Sherar Addis Hotel,Netsanet,Unspecified,9.0,33.0,0.2727272727272727,1.0,1.0,,,,
Jun 2026,1130364,the address bar,Netsanet,Unspecified,8.0,33.0,0.24242424242424243,1.0,0.5,,,,
Jun 2026,1130916,Union by Lucy,Netsanet,Unspecified,20.0,36.3,0.5509641873278237,1.0,0.5,,,,
Jun 2026,1202828,Da'amat Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,,,,
Jun 2026,1203098,2000 Habesha Cultural House No2,Netsanet,Unspecified,22.0,33.0,0.6666666666666666,1.0,1.0,0.7333333333333333,,,
Jun 2026,1211178,Shan Tou Special chinesee,Netsanet,Unspecified,30.0,33.0,0.9090909090909091,1.0,1.0,,,,
Jun 2026,1212593,Tanab Hotel,Netsanet,Unspecified,30.0,55.18333333333333,0.5436424041075204,1.0,1.0,1.0,,,
Jun 2026,1214967,Konark Indian Hotel,Netsanet,Unspecified,19.0,33.0,0.5757575757575758,1.0,0.5,,,,
Jun 2026,1225952,Yodat Hotel,Netsanet,Unspecified,43.0,259.78333333333336,0.16552255084365175,1.0,1.0,1.4333333333333333,,,
Jun 2026,1233300,Red Dragon china restaurant,Netsanet,Unspecified,30.0,0.0,,2.0,0.5,,,,
Jun 2026,1233331,yjet Kitfo,Netsanet,Unspecified,4.0,33.0,0.12121212121212122,0.6666666666666666,0.5,,,,
Jun 2026,1234427,DE Lopol  Hotel,Netsanet,Unspecified,61.0,37.583333333333336,1.623059866962306,1.0,1.0,,,,
Jun 2026,1235789,Bwon korea resturant,Netsanet,Unspecified,10.0,33.0,0.30303030303030304,1.0,1.0,,,,
Jun 2026,1561365,Tamem bar,Netsanet,Unspecified,4.0,33.0,0.12121212121212122,0.5,1.0,,,,
Jun 2026,1563267,Solo Majet Bar & Restaurant,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,,,,
Jun 2026,1564078,Agye bar and Restaurant,Netsanet,Unspecified,30.0,33.0,0.9090909090909091,0.5,1.0,1.0,,,
Jun 2026,1571675,Cassiopia Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,0.75,,,,
Jun 2026,1573185,Sowirad hotel,Netsanet,Unspecified,7.0,33.0,0.21212121212121213,1.0,1.0,,,,
Jun 2026,1591828,lidu hotel,Netsanet,Unspecified,39.0,64.35,0.6060606060606061,1.0,1.0,1.3,,,
Jun 2026,1620289,Elmos Hotel,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.0,1.0,,,,
Jun 2026,1626495,The Resedence Hotel,Netsanet,Unspecified,6.0,0.0,,2.0,0.5,,,,
Jun 2026,1631723,Hotto Restaurant,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.5,0.6666666666666666,,,,
Jun 2026,1710068,Best Western Premier hotel,Netsanet,Unspecified,21.0,49.31666666666667,0.42581953362622504,1.0,1.0,,,,
Jun 2026,1896552,china restsurant,Netsanet,Unspecified,2.0,33.0,0.06060606060606061,0.5,1.0,,,,
Jun 2026,1919290,Entoto Restaurant,Netsanet,Unspecified,16.0,33.0,0.48484848484848486,0.0,,,,,
Jun 2026,2075346,Corner hotel,Netsanet,Unspecified,9.0,33.0,0.2727272727272727,1.0,0.5,0.3,,,
Jun 2026,2174101,Gangam korea restaurant,Netsanet,Unspecified,14.0,33.0,0.42424242424242425,1.0,0.5,,,,
Jun 2026,2180386,Vrajn hotel,Netsanet,Unspecified,9.0,33.0,0.2727272727272727,1.0,0.5,,,,
Jun 2026,2350521,TAO hotal,Netsanet,Unspecified,335.0,269.31666666666666,1.2438888545083235,1.0,1.0,11.166666666666666,,,
Jun 2026,2400336,Evana Hotel,Netsanet,Unspecified,90.0,241.08333333333337,0.3733148980297269,1.0,1.0,3.0,,,
Jun 2026,2614279,Zemena kitifo,Netsanet,Unspecified,12.0,33.0,0.36363636363636365,1.5,0.6666666666666666,,,,
Jun 2026,2766615,Fantu supermarket,Netsanet,Unspecified,15.0,0.0,,3.0,0.3333333333333333,,,,
Jun 2026,2810710,Kerab Abziyo,Netsanet,Unspecified,16.0,36.3,0.44077134986225897,1.0,1.0,,,,
Jun 2026,2849803,Shetaye Suit Hotel,Netsanet,Unspecified,0.0,33.0,0.0,1.0,1.0,,,,
Jun 2026,2930700,Radha`s indian Restaurant,Netsanet,Unspecified,11.0,33.0,0.3333333333333333,1.0,0.5,,,,
Jun 2026,2934522,Megenagna Fiyel Bete,Netsanet,Unspecified,7.0,33.0,0.21212121212121213,0.5,1.0,,,,
Jun 2026,2934800,Kuriftu Resort,Netsanet,Unspecified,15.0,33.0,0.45454545454545453,0.5,1.0,,,,
Jun 2026,2939138,Tarik butchery,Netsanet,Unspecified,20.0,33.0,0.6060606060606061,1.0,1.0,0.6666666666666666,,,
Jun 2026,2942456,Yosra Lounge,Netsanet,Unspecified,88.0,33.0,2.6666666666666665,1.0,1.0,,,,
Jun 2026,2948479,befeker leyu kurt,Netsanet,Unspecified,6.0,33.0,0.18181818181818182,1.3333333333333333,0.5,,,,
Jun 2026,2956112,china restsurant,Netsanet,Unspecified,65.0,0.0,,1.0,1.0,,,,
Jun 2026,2956291,Tang da hotel,Netsanet,Unspecified,45.0,33.0,1.3636363636363635,1.0,0.6666666666666666,,,,
Jun 2026,2957288,Cheru Medanialem,Netsanet,Unspecified,26.0,0.0,,4.0,0.25,0.8666666666666667,,,
Jun 2026,2958391,kebeki bar and resturant,Netsanet,Unspecified,17.0,0.0,,1.0,1.0,,,,
Jun 2026,2958749,crescnt hotel,Netsanet,Unspecified,6.0,0.0,,,0.0,,,,
Jun 2026,11304338,ZigZag Hotel and spa,Netsanet,Unspecified,0.0,33.0,0.0,0.0,,,,,
Jun 2026,2948842,Corner  Lounge,Netsanet,Unspecified,37.0,33.0,1.121212121212121,1.0,0.5,1.2333333333333334,,,
Jun 2026,2868756,Juventus club,Netsanet,Unspecified,33.0,33.0,1.0,1.0,0.6666666666666666,,,,
Jun 2026,2841712,Yonase chercher,Netsanet,Unspecified,86.0,39.41666666666667,2.1818181818181817,1.0,0.5,2.8666666666666667,,,
Jun 2026,2785966,zegeye butchery,Netsanet,Unspecified,36.0,33.0,1.0909090909090908,1.0,0.5,,,,
Jun 2026,2729788,Romanat hotel,Netsanet,Unspecified,18.0,0.0,,2.0,0.0,,,,
Jun 2026,2180441,Atmosphere lounge,Netsanet,Unspecified,623.0,268.76666666666665,2.3179957832072433,1.0,1.0,20.766666666666666,,,
Jun 2026,1863003,Belema Risort,Netsanet,Unspecified,27.0,33.0,0.8181818181818182,0.3333333333333333,1.0,,,,
Jun 2026,1651657,Oda Bar and Res,Netsanet,Unspecified,302.0,167.01666666666665,1.8082027741742344,0.5,1.0,10.066666666666666,,,
Jun 2026,1233883,Kiya Hotel and Resort,Netsanet,Unspecified,175.0,126.5,1.383399209486166,0.5,1.0,5.833333333333333,,,
Jun 2026,1231004,Mesifn Kurt And Tej Butchery,Netsanet,Unspecified,5.0,33.0,0.15151515151515152,1.0,1.0,0.16666666666666666,,,
Jun 2026,1204750,Tiru Kitfo Bet,Netsanet,Unspecified,14.0,33.0,0.42424242424242425,1.0,0.5,0.4666666666666667,,,
Jun 2026,1133405,Sawi,Netsanet,Unspecified,20.0,133.65,0.14964459408903852,1.0,1.0,0.6666666666666666,,,
Jun 2026,1131231,Double Black Bar and Restaurant no2,Netsanet,Unspecified,9.0,33.0,0.2727272727272727,1.0,1.0,,,,
Jun 2026,1127272,Adinew Bar and Res,Netsanet,Unspecified,99.0,50.78333333333333,1.9494584837545128,0.5,1.0,3.3,,,
Jun 2026,1057503,Best Western Plus Addis Ababa Hotel,Netsanet,Unspecified,153.0,156.38333333333333,0.9783651284237451,1.0,0.75,5.1,,,
Jun 2026,1024855,Habesha butchery,Netsanet,Unspecified,27.0,33.0,0.8181818181818182,0.0,,0.9,,,
Jun 2026,1024486,Kebe Butchery (bole),Netsanet,Unspecified,22.0,33.0,0.6666666666666666,1.0,1.0,0.7333333333333333,,,
Jun 2026,1023776,Sami wendmamach,Netsanet,Unspecified,103.0,33.0,3.121212121212121,1.0,1.0,3.433333333333333,,,
Jun 2026,1009510,Mera ado hotel,Netsanet,Unspecified,34.0,0.0,,,0.0,1.1333333333333333,,,
Jun 2026,1009339,Markon Hotel,Netsanet,Unspecified,28.0,65.08333333333334,0.4302176696542893,1.0,1.0,,,,
Jun 2026,1008961,Golden Tulip Hotel,Netsanet,Unspecified,21.0,46.2,0.45454545454545453,0.75,1.0,,,,
Jun 2026,1003509,Hiber Ethiopia Cultural House,Netsanet,Unspecified,34.0,33.0,1.0303030303030303,1.0,0.5,,,,
Jun 2026,1000358,Harmony Hotel,Netsanet,Unspecified,35.0,67.28333333333333,0.5201882586078771,1.0,0.75,1.1666666666666667,,,
Jun 2026,1001420,Shewa Hotel,Chandra,Unspecified,7.0,68.93333333333334,0.10154738878143132,0.0,,0.23333333333333334,,,
Jun 2026,1001901,St.Gorge House,Chandra,Unspecified,47.0,49.86666666666666,0.9425133689839573,0.0,,1.5666666666666667,,,
Jun 2026,1002364,Mamush Kunspagna,Chandra,Unspecified,44.0,33.0,1.3333333333333333,,,1.4666666666666666,,,
Jun 2026,1002658,Yilma Hotel,Chandra,Unspecified,52.0,83.23333333333332,0.6247496996395676,,,1.7333333333333334,,,
Jun 2026,1002659,Tedila Hotel,Chandra,Unspecified,110.0,0.0,,,0.0,3.6666666666666665,,,
Jun 2026,1002664,Jambo Bar and Restaurant,Chandra,Unspecified,82.0,0.0,,,0.0,2.7333333333333334,,,
Jun 2026,1002678,Abyssinya Hotel,Chandra,Unspecified,62.0,0.0,,,0.0,2.066666666666667,,,
Jun 2026,1002694,Sami Café and Restaurant,Chandra,Unspecified,4.0,33.0,0.12121212121212122,0.2,1.0,,,,
Jun 2026,1002704,Tarik Buchery,Chandra,Unspecified,45.0,33.0,1.3636363636363635,,0.0,1.5,,,
Jun 2026,1002706,Wegagen Hotel,Chandra,Unspecified,102.0,208.81666666666666,0.48846675712347354,0.0,,3.4,,,
Jun 2026,1002749,Arefayni House,Chandra,Unspecified,33.0,39.96666666666666,0.8256880733944956,,,1.1,,,
Jun 2026,1002844,National Hotel,Chandra,Unspecified,98.0,136.95,0.7155896312522819,0.0,,3.2666666666666666,,,
Jun 2026,1002879,Roma Bar,Chandra,Unspecified,49.0,45.46666666666666,1.0777126099706746,0.0,,1.6333333333333333,,,
Jun 2026,1002955,KG Corner Bar and Restaurant,Chandra,Unspecified,30.0,33.0,0.9090909090909091,0.0,,,,,
Jun 2026,1003042,Alex Butchery,Chandra,Unspecified,50.0,33.0,1.5151515151515151,,,1.6666666666666667,,,
Jun 2026,1003431,Benazo Lounge,Chandra,Unspecified,33.0,62.516666666666666,0.5278592375366569,0.0,,1.1,,,
Jun 2026,1003432,Zemen Lounge,Chandra,Unspecified,65.0,93.86666666666667,0.6924715909090908,0.0,,2.1666666666666665,,,
Jun 2026,1003549,Addis Ababa Golf club,Chandra,Unspecified,36.0,33.0,1.0909090909090908,0.2,1.0,1.2,,,
Jun 2026,1005021,Eagel,Chandra,Unspecified,84.0,131.63333333333333,0.6381362370220309,,,2.8,,,
Jun 2026,1005213,Sunshine Bar and Restaurant,Chandra,Unspecified,28.0,0.0,,,,0.9333333333333333,,,
Jun 2026,1006601,Edeget Hotel,Chandra,Unspecified,40.0,144.83333333333331,0.27617951668584584,,,1.3333333333333333,,,
Jun 2026,1006646,Adea Hotel,Chandra,Unspecified,75.0,78.1,0.9603072983354675,,,2.5,,,
Jun 2026,1009775,Di Na Poli Hotel,Chandra,Unspecified,46.0,33.0,1.393939393939394,,,,,,
Jun 2026,1009964,Liya Hotel,Chandra,Unspecified,17.0,33.0,0.5151515151515151,,,0.5666666666666667,,,
Jun 2026,1011506,Mena Hotel,Chandra,Unspecified,0.0,33.0,0.0,0.0,,0.0,,,
Jun 2026,1012278,Kings Hotel,Chandra,Unspecified,26.0,33.0,0.7878787878787878,0.1111111111111111,1.0,0.8666666666666667,,,
Jun 2026,1013644,tirar international hotel,Chandra,Unspecified,13.0,33.0,0.3939393939393939,,,0.43333333333333335,,,
Jun 2026,1015308,Fantu Supermarket,Chandra,Unspecified,4.0,33.0,0.12121212121212122,,,0.13333333333333333,,,
Jun 2026,1015747,Gefersa Recrational Center,Chandra,Unspecified,0.0,33.0,0.0,,,0.0,,,
Jun 2026,1016658,Yod Abyssina cultural,Chandra,Unspecified,0.0,0.0,,,,,,,
Jun 2026,1016668,Lafto Mall Restaurant,Chandra,Unspecified,27.0,33.0,0.8181818181818182,0.4,1.0,0.9,,,
Jun 2026,1016732,Blue Nest Hotel,Chandra,Unspecified,21.0,33.0,0.6363636363636364,,,0.7,,,
Jun 2026,1017208,Nathional thaiter,Chandra,Unspecified,19.0,33.0,0.5757575757575758,0.25,1.0,0.6333333333333333,,,
